       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.6000        0.0400       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 3.06  -4.045  -4.107  -4.931  -7.124  -7.704  -6.804  -7.590  -8.032  -7.874  -8.139   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.12  -3.844  -3.906  -4.730  -6.923  -7.503  -6.603  -7.389  -7.831  -7.673  -7.938   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.18  -3.534  -3.596  -4.420  -6.613  -7.193  -6.293  -7.079  -7.521  -7.363  -7.628   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.24  -3.264  -3.326  -4.150  -6.343  -6.923  -6.023  -6.809  -7.251  -7.093  -7.358   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.30  -3.080  -3.142  -3.966  -6.159  -6.739  -5.839  -6.625  -7.067  -6.909  -7.174   0.000   0.000   0.000   0.000   0.000   0.000   0.011   0.000   0.001   1.000   1.000   1.000   1.000   1.000   1.000   0.989   1.000   0.999
 3.36  -2.900  -2.962  -3.786  -5.979  -6.559  -5.659  -6.445  -6.887  -6.729  -6.994   0.000   0.000   0.000   0.000   0.000   0.000   0.165   0.005   0.031   1.000   1.000   1.000   1.000   1.000   1.000   0.835   0.995   0.969
 3.42  -2.720  -2.782  -3.606  -5.799  -6.379  -5.479  -6.265  -6.707  -6.549  -6.814   0.000   0.000   0.000   0.000   0.000   0.000   0.802   0.127   0.440   1.000   1.000   1.000   1.000   1.000   1.000   0.198   0.873   0.560
 3.48  -2.540  -2.602  -3.426  -5.619  -6.199  -5.299  -6.085  -6.527  -6.369  -6.634   0.000   0.000   0.000   0.000   0.000   0.000   0.992   0.862   0.967   1.000   1.000   1.000   1.000   1.000   1.000   0.008   0.138   0.033
 3.54  -2.360  -2.422  -3.246  -5.439  -6.019  -5.119  -5.905  -6.347  -6.189  -6.454   0.000   0.000   0.009   0.000   0.000   0.000   1.000   0.997   0.999   1.000   1.000   0.991   1.000   1.000   1.000   0.000   0.003   0.001
 3.60  -2.179  -2.242  -3.066  -5.259  -5.839  -4.939  -5.725  -6.167  -6.009  -6.274   0.000   0.000   0.298   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   0.702   1.000   1.000   1.000   0.000   0.000   0.000
 3.66  -1.997  -2.062  -2.886  -5.079  -5.659  -4.759  -5.545  -5.987  -5.829  -6.094   0.007   0.000   0.777   0.003   0.006   0.000   1.000   1.000   1.000   0.993   1.000   0.223   0.997   0.994   1.000   0.000   0.000   0.000
 3.72  -1.796  -1.882  -2.706  -4.899  -5.479  -4.579  -5.365  -5.807  -5.649  -5.914   0.064   0.000   0.941   0.037   0.055   0.000   1.003   1.000   1.000   0.936   1.000   0.059   0.963   0.945   1.000   0.000   0.000   0.000
 3.78  -1.522  -1.702  -2.526  -4.719  -5.299  -4.399  -5.185  -5.627  -5.469  -5.734   0.358   0.000   0.985   0.292   0.322   0.000   1.034   1.001   1.006   0.642   1.000   0.015   0.708   0.678   1.000   0.000   0.000   0.000
 3.84  -1.217  -1.522  -2.346  -4.539  -5.119  -4.219  -5.005  -5.447  -5.289  -5.554   0.863   0.000   0.998   0.855   0.845   0.000   1.362   1.021   1.117   0.137   1.000   0.002   0.145   0.155   1.000   0.000   0.000   0.000
 3.90  -1.010  -1.342  -2.166  -4.359  -4.939  -4.039  -4.825  -5.267  -5.109  -5.374   0.990   0.000   1.000   0.991   0.988   0.011   1.923   1.370   1.783   0.010   1.000   0.000   0.009   0.012   0.989   0.000   0.000   0.000
 3.96  -0.828  -1.162  -1.986  -4.179  -4.759  -3.859  -4.645  -5.087  -4.929  -5.194   0.999   0.004   1.000   0.999   0.999   1.089   1.995   1.922   1.986   0.001   0.996   0.000   0.001   0.001   0.358   0.000   0.000   0.000
 4.02  -0.643  -0.982  -1.806  -3.999  -4.579  -3.679  -4.465  -4.907  -4.749  -5.014   1.000   0.170   1.021   1.000   1.000   2.296   2.000   1.994   1.999   0.000   0.830   0.000   0.000   0.000   0.001   0.000   0.000   0.000
 4.08  -0.443  -0.802  -1.626  -3.819  -4.399  -3.499  -4.285  -4.727  -4.569  -4.834   1.000   0.854   1.372   1.015   1.000   2.908   2.000   2.000   2.002   0.000   0.146   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.259  -0.622  -1.446  -3.639  -4.219  -3.319  -4.105  -4.547  -4.389  -4.654   1.000   0.991   1.919   1.360   1.018   3.148   2.000   2.060   2.077   0.000   0.009   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.078  -0.442  -1.266  -3.459  -4.039  -3.139  -3.925  -4.367  -4.209  -4.474   1.000   0.999   1.993   1.928   1.436   5.333   2.000   2.693   2.684   0.000   0.001   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26   0.102  -0.262  -1.086  -3.279  -3.859  -2.959  -3.745  -4.187  -4.029  -4.294   1.000   1.000   2.004   1.996   1.952   6.060   2.000   2.988   2.973   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.282  -0.082  -0.906  -3.099  -3.679  -2.779  -3.565  -4.007  -3.849  -4.114   1.000   1.002   2.197   2.025   1.999   7.959   2.000   3.219   3.009   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.465   0.098  -0.726  -2.919  -3.499  -2.599  -3.385  -3.827  -3.669  -3.934   1.000   1.069   2.876   2.420   2.072   8.000   2.000   3.869   3.340   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.661   0.278  -0.546  -2.739  -3.319  -2.419  -3.205  -3.647  -3.489  -3.754   1.000   1.659   3.019   2.924   2.674   8.000   2.000   3.990   3.933   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.850   0.458  -0.366  -2.559  -3.139  -2.239  -3.025  -3.467  -3.309  -3.574   1.000   1.971   3.453   3.021   2.976   8.000   2.031   3.999   4.034   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040   0.648  -0.176  -2.369  -2.949  -2.049  -2.835  -3.277  -3.120  -3.385   1.000   1.998   3.941   3.502   3.077   8.000   2.564   4.000   4.554   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280   0.887   0.063  -2.129  -2.709  -1.810  -2.596  -3.037  -2.880  -3.145   1.000   2.000   3.995   3.969   3.630   8.000   2.968   4.000   4.975   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520   1.127   0.303  -1.889  -2.470  -1.570  -2.356  -2.798  -2.640  -2.905   1.000   2.000   3.999   4.314   3.994   8.000   3.078   4.000   5.342   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760   1.367   0.543  -1.650  -2.230  -1.330  -2.116  -2.558  -2.400  -2.665   1.000   2.000   4.000   4.890   4.522   8.000   3.686   4.000   5.929   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000   1.607   0.783  -1.410  -1.990  -1.090  -1.876  -2.318  -2.160  -2.425   1.000   2.000   4.000   4.990   5.007   8.000   4.000   4.004   6.376   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240   1.846   1.023  -1.170  -1.750  -0.850  -1.636  -2.078  -1.921  -2.186   1.000   2.000   4.000   4.999   5.553   8.000   4.401   4.132   6.937   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480   2.086   1.262  -0.930  -1.510  -0.611  -1.397  -1.838  -1.681  -1.946   1.000   2.000   4.000   5.000   5.946   8.000   4.995   4.800   7.359   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720   2.326   1.502  -0.690  -1.270  -0.371  -1.157  -1.599  -1.441  -1.706   1.000   2.000   4.000   5.000   5.994   8.000   5.684   5.114   7.895   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960   2.566   1.742  -0.450  -1.030  -0.131  -0.917  -1.359  -1.201  -1.466   1.000   2.000   4.000   5.000   5.999   8.000   6.113   5.760   8.366   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200   2.806   1.982  -0.210  -0.791   0.109  -0.677  -1.119  -0.961  -1.226   1.000   2.000   4.000   5.000   6.000   8.000   6.759   6.190   9.101   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440   3.046   2.222   0.030  -0.551   0.349  -0.437  -0.879  -0.721  -0.986   1.000   2.000   4.000   5.000   6.000   8.000   7.227   6.976   9.905   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680   3.286   2.462   0.270  -0.311   0.589  -0.197  -0.639  -0.481  -0.746   1.000   2.000   4.007   5.000   6.000   8.000   8.215   7.830  11.045   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920   3.526   2.702   0.509  -0.071   0.829   0.043  -0.399  -0.241  -0.506   1.000   2.000   4.169   5.000   6.000   8.000   9.091   8.441  12.222   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160   3.766   2.942   0.749   0.169   1.069   0.283  -0.159  -0.001  -0.266   1.000   2.000   4.787   5.001   6.000   8.000   9.764   9.079  13.135   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400   4.006   3.182   0.989   0.409   1.309   0.523   0.081   0.239  -0.026   1.000   2.000   5.081   5.026   6.000   8.000   9.971  10.202  14.639   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640   4.246   3.422   1.229   0.649   1.549   0.763   0.321   0.478   0.213   1.000   2.000   5.634   5.366   6.000   8.074   9.996  11.236  15.619   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880   4.485   3.661   1.469   0.889   1.788   1.002   0.561   0.718   0.453   1.000   2.000   5.948   5.926   6.011   9.793   9.999  11.846  15.948   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120   4.725   3.901   1.709   1.129   2.028   1.242   0.800   0.958   0.693   1.000   2.000   5.993   6.367   6.211   9.998  10.000  11.980  15.993   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360   4.965   4.141   1.948   1.368   2.268   1.482   1.040   1.198   0.933   1.000   2.000   5.999   6.871   6.827  10.000  10.000  11.997  15.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600   5.205   4.381   2.188   1.608   2.508   1.722   1.280   1.438   1.173   1.000   2.000   6.000   6.982   7.303  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840   5.445   4.621   2.428   1.848   2.748   1.962   1.520   1.677   1.413   1.000   2.000   6.000   6.997   7.840  10.000  10.000  12.000  16.023   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080   5.685   4.861   2.668   2.088   2.988   2.202   1.760   1.917   1.652   1.000   2.000   6.000   6.999   7.976  10.000  10.000  12.000  16.354   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320   5.925   5.101   2.908   2.328   3.228   2.442   2.000   2.157   1.892   1.000   2.000   6.000   7.000   7.996  10.000  10.001  12.000  17.183   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560   6.165   5.341   3.148   2.568   3.468   2.682   2.240   2.397   2.132   1.000   2.000   6.000   7.000   7.999  10.000  10.030  12.000  18.247   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800   6.404   5.581   3.388   2.808   3.708   2.922   2.480   2.637   2.372   1.000   2.000   6.000   7.000   8.000  10.000  10.350  12.000  20.069   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040   6.644   5.821   3.628   3.048   3.948   3.162   2.720   2.877   2.612   1.000   2.000   6.000   7.000   8.000  10.000  11.018  12.006  21.373   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280   6.884   6.061   3.868   3.288   4.188   3.401   2.960   3.117   2.852   1.000   2.000   6.000   7.000   8.000  10.000  11.660  12.112  23.363   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520   7.124   6.300   4.108   3.528   4.427   3.641   3.200   3.357   3.092   1.000   2.000   6.000   7.000   8.000  10.000  11.939  12.673  23.887   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760   7.364   6.540   4.348   3.768   4.667   3.881   3.440   3.597   3.332   1.000   2.000   6.000   7.000   8.000  10.000  11.989  13.379  23.980   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000   7.604   6.780   4.588   4.008   4.907   4.121   3.680   3.837   3.572   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.858  23.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240   7.844   7.020   4.828   4.248   5.147   4.361   3.920   4.077   3.812   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.974  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480   8.084   7.260   5.068   4.488   5.387   4.601   4.160   4.317   4.052   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.994  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720   8.324   7.500   5.308   4.728   5.627   4.841   4.400   4.557   4.292   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960   8.564   7.740   5.548   4.968   5.867   5.081   4.640   4.797   4.532   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200   8.804   7.980   5.788   5.208   6.107   5.321   4.880   5.037   4.772   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440   9.044   8.220   6.028   5.448   6.347   5.561   5.120   5.277   5.012   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.007   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680   9.284   8.460   6.268   5.688   6.587   5.801   5.360   5.517   5.252   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.100   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920   9.524   8.700   6.508   5.928   6.827   6.041   5.600   5.757   5.492   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.609   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160   9.764   8.940   6.748   6.168   7.067   6.281   5.840   5.997   5.732   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.397   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400  10.004   9.180   6.988   6.408   7.307   6.521   6.080   6.237   5.972   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.845   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640  10.244   9.420   7.228   6.648   7.547   6.761   6.320   6.477   6.212   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.964   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880  10.484   9.660   7.468   6.888   7.787   7.001   6.560   6.717   6.452   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.990   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120  10.724   9.900   7.708   7.128   8.027   7.241   6.800   6.957   6.692   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.997   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360  10.964  10.140   7.948   7.368   8.267   7.481   7.040   7.197   6.932   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600  11.204  10.380   8.188   7.608   8.507   7.721   7.280   7.437   7.172   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840  11.444  10.620   8.428   7.848   8.747   7.961   7.520   7.677   7.412   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080  11.684  10.860   8.668   8.088   8.987   8.201   7.760   7.917   7.652   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320  11.924  11.100   8.908   8.328   9.227   8.441   8.000   8.157   7.892   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560  12.164  11.340   9.148   8.568   9.467   8.681   8.240   8.397   8.132   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800  12.404  11.580   9.388   8.808   9.707   8.921   8.480   8.637   8.372   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040  12.644  11.820   9.628   9.048   9.947   9.161   8.720   8.877   8.612   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.62  13.280  12.884  12.060   9.868   9.288  10.187   9.401   8.960   9.117   8.852   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.68  13.520  13.124  12.300  10.108   9.528  10.427   9.641   9.200   9.357   9.092   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.74  13.760  13.364  12.540  10.348   9.768  10.667   9.881   9.440   9.597   9.332   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.80  14.000  13.604  12.780  10.588  10.008  10.907  10.121   9.680   9.837   9.572   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.86  14.240  13.844  13.020  10.828  10.248  11.147  10.361   9.920  10.077   9.812   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.92  14.480  14.084  13.260  11.068  10.488  11.387  10.601  10.160  10.317  10.052   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.98  14.720  14.324  13.500  11.308  10.728  11.627  10.841  10.400  10.557  10.292   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.04  14.960  14.564  13.740  11.548  10.968  11.867  11.081  10.640  10.797  10.532   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 8.10  15.200  14.804  13.980  11.788  11.208  12.107  11.321  10.880  11.037  10.772   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
